id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457556893972874006,2025-01-08 14:49:47,Ich glaube dem kein wort,3247,30,7457554317768199446,7457554317768199446,negative
7457570616574788374,2025-01-08 15:43:11,Würde sowas von Alice Weidel kommen würde man sie rechts nennen Alle Gelaber,2046,29,7457554317768199446,7457554317768199446,negative
7457594838059680535,2025-01-08 17:17:02,Sagt die Partei die alles und jeden rein ließ 2015 Nein danke,1258,7,7457554317768199446,7457554317768199446,neutral
7457563835756757782,2025-01-08 15:16:51,Ach Herr Merz  wer soll ihnen das glauben,1258,2,7457554317768199446,7457554317768199446,neutral
7457590253936689942,2025-01-08 16:59:17,Niemals CDU ,812,2,7457554317768199446,7457554317768199446,negative
7457617749235221270,2025-01-08 18:45:56,hat Alice Weidel schon 2013 gesagt Aber wenns aus ihrem Mund kommt heißt es bis heute Rechts Rechtsextreme,670,9,7457554317768199446,7457554317768199446,neutral
7457559654537937686,2025-01-08 15:00:31,Glaube ihnen kein Wort,631,4,7457554317768199446,7457554317768199446,negative
7457556234499015446,2025-01-08 14:47:19,Immer das selbe vor Wahlen Dann passiert nix gutes für die Bürger,538,5,7457554317768199446,7457554317768199446,negative
7457586707686294294,2025-01-08 16:45:32, der CDU lügen Baron ,536,0,7457554317768199446,7457554317768199446,negative
7457589457462887190,2025-01-08 16:56:08,Auf einmal  letztes Jahr hieß es noch das wäre Rechtsextrem Unwählbar dieser Mensch diese Partei,534,2,7457554317768199446,7457554317768199446,neutral
7457641450705355542,2025-01-08 20:17:49,Wir werden das Problem nicht lösen so lange Altparteien an der Macht sind,396,3,7457554317768199446,7457554317768199446,neutral
7457558287959327510,2025-01-08 14:55:20,Mit ihrer Partei haben die Probleme doch erst angefangen,358,10,7457554317768199446,7457554317768199446,neutral
7457615519312724758,2025-01-08 18:37:19,Das sind die wahren nazis ,355,28,7457554317768199446,7457554317768199446,neutral
7457573507057353494,2025-01-08 15:54:13,NIEMALS KANZLER,347,3,7457554317768199446,7457554317768199446,negative
7457591180092998422,2025-01-08 17:02:49,Leider kann man ihm kein einziges Wort glauben,345,2,7457554317768199446,7457554317768199446,neutral
7457569794452701974,2025-01-08 15:39:51,NIEMALS MERZ Er wäre der absolute Untergang für uns alle,268,5,7457554317768199446,7457554317768199446,neutral
7457584517478810390,2025-01-08 16:36:58,Herr Merz Vertrauen ist wie ein Glas einmal zerbrochen immer zerbrochen Brandmauer weg wäre ein Schritt ,264,0,7457554317768199446,7457554317768199446,neutral
7457590641275929366,2025-01-08 17:00:47,Ich glaub dem kein Wort mehr,213,0,7457554317768199446,7457554317768199446,negative
7457562947964928790,2025-01-08 15:13:23,Man merkt das bald Wahlen sind,196,2,7457554317768199446,7457554317768199446,neutral
7457592171379852054,2025-01-08 17:06:46,Also wenn ich die Kommentare so durchlese steht ja das Volk komplett hinter Ihnen  keine Ahnung wie das Wahlergebnis zustande kommt Meine Stimme bekommt er nicht,83,5,7457554317768199446,7457554317768199446,negative
7457561168057058070,2025-01-08 15:06:24,Er hat es doch verursacht Wer glaubt denn dass er nach der Wahl etwas dagegen macht,72,2,7457554317768199446,7457554317768199446,neutral
7457574790782845718,2025-01-08 15:59:14,Upsi auf einmal ,71,0,7457554317768199446,7457554317768199446,negative
7457680845138117398,2025-01-08 22:51:06,Die Altparteien ist nicht mehr glaubwürdig Meine Stimme bekommen Sie nicht,69,0,7457554317768199446,7457554317768199446,neutral
7457773330175869718,2025-01-09 04:50:38,nur Wahl Gelaber Im April weiß er nicht wer das er je so etwas gesagt hat,60,2,7457554317768199446,7457554317768199446,neutral
7457559283418710806,2025-01-08 14:59:08,Ganz mein Humor ,60,0,7457554317768199446,7457554317768199446,positive
7457785205359133462,2025-01-09 05:36:36,Niemals CDU,57,0,7457554317768199446,7457554317768199446,negative
7457615833780454166,2025-01-08 18:38:30,Vor der Wahl ist nicht nach der Wahl Herr MerzEs glaubt Ihnen keiner mehr ,57,1,7457554317768199446,7457554317768199446,neutral
7457593465196774166,2025-01-08 17:11:47,Nur Stimmenfang mit den Ideen anderer nur damit die einen Partei nicht noch stärker wird Klares nein zu Merz  Co,57,0,7457554317768199446,7457554317768199446,neutral
