parent_comment_id,reply_count,text,video_id,create_time,id,like_count
7460233950280027414,0,Wieviele Anschlüsse bekommt den für 42 Millionen?,7460233950280027414,1738241064,7465688258174649110,0
7460233950280027414,1,"Sehr gut.
Drücke die Daumen.
Die Anbieter Telekom etc... lassen sich nur teilweise mehr Zeit als vereinbart.",7460233950280027414,1736972739,7460240916919108374,0
7465413224611974422,273,"Demokratie steht und fällt mit der Wahlurne, ich kann ihre Art von Demokratieverständnis nicht nachvollziehen, sie negieren Wahlergebnisse und das ist alles nur nicht demokratisch.",7465413224611974422,1738182761,7465437933115294486,2047
7465413224611974422,120,"Liebe Frau Möller, als Bürger bin ich fassungslos und zutiefst enttäuscht über die Untätigkeit vieler Parteien in dieser Sache. Sind Ihnen die vielen ermordeten Bürger so egal?",7465413224611974422,1738178667,7465420420242621206,1430
7465413224611974422,48,"All diese Aussagen haben mit Demokratie nichts zu tun, warum merkt ihr das nicht? Demokratie heißt, das Volk entscheidet, und wenn es die Hölle wählt, dann ist es so, DAS ist Demokratie!",7465413224611974422,1738184163,7465443920384099094,1056
7465413224611974422,6,"Das ist Demokratie, egal was Sie sagen.",7465413224611974422,1738180864,7465429778088461078,955
7465413224611974422,6,Die politische Mitte ist viel zu weit links. Dafür sind sie mitverantwortlich,7465413224611974422,1738184674,7465446143662572310,772
7465413224611974422,12,"Mir als Vater ist es völlig egal ob eine Partei rechts, links oder Mitte ist. Ihr solltet endlich anfangen gemeinsam Politik für das Volk zu machen. Dafür seid ihr gewählt worden.",7465413224611974422,1738221348,7465603471435825943,613
7465413224611974422,84,Ist es nicht geradezu rassistisch eine Personengruppe auszuschließen. Mit Demokratie hat der derzeitige Politikzirkus nicht mehr viel gemeinsam.,7465413224611974422,1738183413,7465440705592673046,502
7465413224611974422,4,"Ohne Rechts, kein Links und keine Mitte...
Außerdem ist Demokratie alles, was das Volk wählt...
Aber das ist halt nicht so einfach zu verstehen.... besonders wenn man Angst um Posten und Kohle hat....",7465413224611974422,1738205819,7465535456157303554,499
7465413224611974422,0,Es geht Ihnen nur um ihr Mandat und nicht um den Schutz der Bürger.,7465413224611974422,1738184396,7465445024457622274,264
7465413224611974422,1,"Es sind totalitäre Methoden eine Partei der Sie einen Stempel aufdrücken ,aber über 20% der Wahlberechtigten Wählen, vom politischen Diskurs auszuschließen. Das hat mit Demokratie nichts zu tun.",7465413224611974422,1738183060,7465439223782081302,242
7465413224611974422,0,Das nennt sich Demokratie 👍,7465413224611974422,1738184445,7465445199012823830,210
7465413224611974422,19,In Umfragen wollen 66% der Bürger dieses Gesetz. Warum also sich dagegen wehren? Warum ist euch der Wille der Wähler so elendig egal? Warum?,7465413224611974422,1738186387,7465453467877917462,209
7465413224611974422,0,was haben sie eigentlich an dem Wort Demokratie nicht verstanden. genau das ist Demokratie. die brandmauer z.b ist alles andere als demokratisch.,7465413224611974422,1738189606,7465467330210972438,208
7465413224611974422,36,Gut aber damit fangen sie endlich mal an mit dem was ihre Aufgabe ist .Die Intressen ihrer Wähler zu vertreten,7465413224611974422,1738182066,7465434964948992790,162
7465413224611974422,0,"Antidemokraten ? Nichts auf die Reihe bekommen, Milliarden verballert und redet in einer Art und Weise.",7465413224611974422,1738183955,7465443113528951574,153
7465413224611974422,3,"Heute war der erste Tag seit über 25 Jahren, dass ich das Gefühl hatte, wir haben zumindest ein wenig Demokratie in diesem Land.",7465413224611974422,1738203687,7465526476667683606,136
7465413224611974422,0,Und alles nur weil es den selbsternannten Demokraten nicht passt😅😅😅 Es geht um unser Land und nicht um Parteien,7465413224611974422,1738183172,7465439715677455126,116
7465413224611974422,3,"Lasst doch im Zweifel eine Volksabstimmung dazu machen, vielleicht reicht es noch diese bei der nächsten Wahl mit dazu zu packen.😉 Mehr Demokratie geht nicht, dann dürfen alle mit bestimmten!?!?",7465413224611974422,1738178633,7465420238920123138,114
7465413224611974422,0,Ich kann das mit den Rechten nicht mehr hören 🤦‍♂️!,7465413224611974422,1738199819,7465510065734058754,102
7465413224611974422,5,Eine Brandmauer ist per se antidemokratisch. Gemeinsames Abstimmen kann nie antidemokratisch sein.,7465413224611974422,1738196798,7465497817625592598,96
7465413224611974422,0,Willkommen in der Realität,7465413224611974422,1738183751,7465442218791748374,80
7465413224611974422,0,"Wir Wähler haben jetzt eine exzellente Entscheidungshilfe bekommen: Wer will, dass sich in Sachen Migration wirklich etwas ändert, für den haben sich SPD und Grüne erledigt.",7465413224611974422,1738197626,7465501313271759638,76
7465413224611974422,0,Das nennt sich Demokratie. Sie haben ein merkwürdiges Verständnis davon! Sie sind die wahren Antidemokraten wenn sie das nicht begreifen!,7465413224611974422,1738184402,7465445041276896022,76
