id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7457981574744769302,2025-01-09 18:17:49,nie wieder spd ,55,0,7457976243518967062,7457976243518967062,negative,1.0,"['👍', '😂', '😂', '😂', '😂']"
7458259465214460694,2025-01-10 12:16:59,niemals mehr spd,28,0,7457976243518967062,7457976243518967062,negative,,[]
7458250382251213590,2025-01-10 11:41:33,niemals spd,28,0,7457976243518967062,7457976243518967062,negative,,[]
7457985326120878870,2025-01-09 18:32:15,alice wird es richten ,28,0,7457976243518967062,7457976243518967062,neutral,1.0,"['😜', '😜', '😜', '😜']"
7457979013869437728,2025-01-09 18:07:47,ja ja viel bla bla vor der wahl nach der wahl kommt wieder nix,21,0,7457976243518967062,7457976243518967062,negative,,[]
7457998914445509398,2025-01-09 19:24:59,niemals spd,13,0,7457976243518967062,7457976243518967062,negative,,[]
7458380687923921686,2025-01-10 20:07:32,kannste vergessen  niemals,10,0,7457976243518967062,7457976243518967062,negative,,['🤣']
7457986658269659926,2025-01-09 18:37:25,war das alles niemals spd,10,0,7457976243518967062,7457976243518967062,negative,,[]
7458457275368784673,2025-01-11 01:04:06,nie wieder spd,8,0,7457976243518967062,7457976243518967062,negative,,[]
7458342411942396694,2025-01-10 17:38:45,nie wieder rot,8,0,7457976243518967062,7457976243518967062,negative,,[]
7458137184471859990,2025-01-10 04:27:39,spd ne dankeder chef vergisst alles,7,0,7457976243518967062,7457976243518967062,negative,0.0,['😏']
7458485890118370070,2025-01-11 03:00:15,niemals,6,0,7457976243518967062,7457976243518967062,negative,,[]
7457979897010684694,2025-01-09 18:11:16,,5,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂', '😂', '😂']"
7458042588051145494,2025-01-09 22:14:33,oh gott ,4,0,7457976243518967062,7457976243518967062,negative,1.0,['😂']
7457981241029001986,2025-01-09 18:16:25,bevor ich euch wähle friert die hölle zu ,4,0,7457976243518967062,7457976243518967062,negative,,[]
7457978563024667414,2025-01-09 18:06:01,nie wieder spd ,4,0,7457976243518967062,7457976243518967062,negative,0.3333333333333333,"['😈', '😈', '😡']"
7457977793844298518,2025-01-09 18:03:10,,4,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂']"
7457977603036709654,2025-01-09 18:02:24,die spd ist am endeda könnt ihr reden was ihr wollt kein normaler mensch glaubt ihnen noch ein wort ,4,0,7457976243518967062,7457976243518967062,negative,,[]
7461202450927944470,2025-01-18 10:37:27,nie im leben ,3,0,7457976243518967062,7457976243518967062,negative,1.0,['👍']
7458625833458172694,2025-01-11 11:58:55,niemals ,3,0,7457976243518967062,7457976243518967062,negative,,['❤️']
7458603000661099286,2025-01-11 10:30:21,bald geschichte,3,0,7457976243518967062,7457976243518967062,neutral,,[]
7458206146497086230,2025-01-10 08:51:10,nö,3,0,7457976243518967062,7457976243518967062,negative,,[]
7458048673567343382,2025-01-09 22:38:22,wo ist kevin,3,1,7457976243518967062,7457976243518967062,negative,,[]
7457987696829416214,2025-01-09 18:41:26,seehofer die gewählt werden haben nichts zu entscheiden und die entscheiden werden nicht gewählt olaf scholz freimaurer youtube 2017 und andere organisationen,3,1,7457976243518967062,7457976243518967062,negative,,[]
7458569222996132630,2025-01-11 08:19:52,bestimmt nicht spd,2,0,7457976243518967062,7457976243518967062,negative,,[]
7458129382055740182,2025-01-10 03:59:20,gemeinsam spd ,2,0,7457976243518967062,7457976243518967062,negative,1.0,"['♥️', '🌹', '🤝']"
7458087002442400534,2025-01-10 01:07:50,was bekommen sie als gehalt aus den steuern,2,0,7457976243518967062,7457976243518967062,neutral,,[]
7458067911334560534,2025-01-09 23:53:26,nicht meine,2,0,7457976243518967062,7457976243518967062,negative,,['🥺']
7458025436624405270,2025-01-09 21:08:00,nicht mitbekommen hallo die spd war 3 jahre und ist noch in der regierung warum wurde nichts gemacht was soll sich jetzt ändern auch noch mit dem selben kanzler ,2,0,7457976243518967062,7457976243518967062,negative,,"['🥺', '🥺', '🥺', '🥺', '🥺']"
7457981270343140118,2025-01-09 18:16:38,,2,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂', '😂', '🤨']"
7460476551371277078,2025-01-16 11:40:51,nicht nie wieder,1,0,7457976243518967062,7457976243518967062,negative,1.0,"['💯', '💯', '💯']"
7458719433809593110,2025-01-11 18:01:33,im leben nicht ,1,0,7457976243518967062,7457976243518967062,negative,,[]
7458545536568836886,2025-01-11 06:47:48,unwählbar mittlerweile,1,0,7457976243518967062,7457976243518967062,negative,,[]
7458401081610502934,2025-01-10 21:26:18,niemals mehr altparteien ,1,0,7457976243518967062,7457976243518967062,negative,-1.0,"['😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡']"
7458381170008294166,2025-01-10 20:09:05,ja genau ,1,0,7457976243518967062,7457976243518967062,positive,1.0,"['😂', '🤣', '😅']"
7458367986253071126,2025-01-10 19:17:38,spd ist beste,1,0,7457976243518967062,7457976243518967062,positive,,[]
7458361603277243158,2025-01-10 18:52:50,vor der wahl habt ihr die stimmen nicht gehört und ignoriert jetzt auf einmal wo es für euch schlecht aussieht hört ihr sie,1,0,7457976243518967062,7457976243518967062,negative,,['🤔']
7457991984457024278,2025-01-09 18:58:05,ja jede stimme zählt aber nur für die afd,1,0,7457976243518967062,7457976243518967062,neutral,,[]
7457988126096589590,2025-01-09 18:43:12,spd unwählbar,1,0,7457976243518967062,7457976243518967062,negative,,[]
7457987388444721942,2025-01-09 18:40:23,die sozis haben keine politiker mehr nur schrott,1,0,7457976243518967062,7457976243518967062,negative,,[]
7457984800503595798,2025-01-09 18:30:13,deckspartei,1,0,7457976243518967062,7457976243518967062,negative,,[]
7467583625454846742,2025-02-04 15:18:54,nur die spd danke ,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['👍', '❤️', '👍', '❤️', '👍', '❤️', '👍', '❤️']"
7467504869811012374,2025-02-04 10:14:21,,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂']"
7464895939837625110,2025-01-28 09:29:54,,0,0,7457976243518967062,7457976243518967062,negative,1.0,['❤']
7464792611145351958,2025-01-28 02:52:56,,0,0,7457976243518967062,7457976243518967062,negative,1.0,['😂']
7464151026623775511,2025-01-26 09:18:46,,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '✌', '✌']"
7463997203843023617,2025-01-25 23:22:19,,0,0,7457976243518967062,7457976243518967062,negative,,['🥰']
7463864829691429654,2025-01-25 14:48:23,wie ist die dann drauf ,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['😈', '😈', '😈', '😈', '😈', '😈']"
7463765432039441174,2025-01-25 08:22:55,,0,0,7457976243518967062,7457976243518967062,negative,-1.0,"['😭', '😭', '😭', '😭', '😭', '😭', '😭']"
7463394878363173654,2025-01-24 08:25:22,aber nicht für euch,0,0,7457976243518967062,7457976243518967062,neutral,,[]
7463350656037896982,2025-01-24 05:34:10,kann weg ,0,0,7457976243518967062,7457976243518967062,negative,,['☝🏻']
7463041970593973014,2025-01-23 09:36:32,danke hab ihr schon genug kaputt gemacht ,0,0,7457976243518967062,7457976243518967062,negative,1.0,['😁']
7463010605760070422,2025-01-23 07:34:27,niemals  mehr,0,0,7457976243518967062,7457976243518967062,negative,1.0,['🙏']
7463000478932157206,2025-01-23 06:55:16,niemals,0,0,7457976243518967062,7457976243518967062,negative,,"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']"
7462492527393358614,2025-01-21 22:03:25,,0,0,7457976243518967062,7457976243518967062,negative,,"['🤦\u200d♂️', '🤦\u200d♂️', '🤦\u200d♂️']"
7462297616396813078,2025-01-21 09:27:58,rote diktatur,0,0,7457976243518967062,7457976243518967062,neutral,,[]
7462275490948350742,2025-01-21 08:02:18,lügen spd ,0,0,7457976243518967062,7457976243518967062,negative,,['☝🏻']
7462134072824578838,2025-01-20 22:52:52,icht mehr glaubhaft sie lügen seht euch den klingbeil und scholz an die lachen das deutsche volk aus,0,0,7457976243518967062,7457976243518967062,negative,,[]
7462048187210400534,2025-01-20 17:18:51,auf keinen fall die alten parteien wählen und nur die afd,0,0,7457976243518967062,7457976243518967062,negative,,[]
7461771059680969494,2025-01-19 23:24:42,wohl kaum die afd bringts,0,0,7457976243518967062,7457976243518967062,negative,,[]
7461749731267592982,2025-01-19 22:00:53,afd sonst nix,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂', '😂']"
7460604322066875158,2025-01-16 19:55:47,scholz ,0,0,7457976243518967062,7457976243518967062,negative,,"['🥰', '🥰', '🥰']"
7460604272205366038,2025-01-16 19:55:41,spd ,0,0,7457976243518967062,7457976243518967062,negative,,"['🥰', '🥰', '🥰']"
7460271988616200982,2025-01-15 22:26:31,,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂']"
7460244933841027862,2025-01-15 20:41:01,keine partei mehr,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['👍', '😜']"
7460212550404735766,2025-01-15 18:35:34,ünwählbar,0,0,7457976243518967062,7457976243518967062,positive,,[]
7460095726615003926,2025-01-15 11:02:46,keine stimme für spd  ein kanzler der kriminelle energie durch cum ex zeigt der die wirtschaft an die wand gefahren hat  hat in deutschland kein recht auf führung eines staates,0,0,7457976243518967062,7457976243518967062,negative,,[]
7459839597477577494,2025-01-14 18:27:56,,0,0,7457976243518967062,7457976243518967062,negative,1.0,"['😂', '😂', '😂', '😂']"
7459478656143966998,2025-01-13 19:07:20,spd nein danke nur noch afd,0,0,7457976243518967062,7457976243518967062,negative,,[]
7459455060867793697,2025-01-13 17:35:42,danke genossen nur noch spd,0,0,7457976243518967062,7457976243518967062,positive,,[]
7459346574813872918,2025-01-13 10:35:12,nur noch afd wählen,0,0,7457976243518967062,7457976243518967062,negative,,[]
7459248859526251286,2025-01-13 04:18:21,wann begreift ihr es endlich mal,0,0,7457976243518967062,7457976243518967062,positive,,[]
7459248718107591446,2025-01-13 04:18:14,es gibt keine wahlen oder regierung oder der gleichen,0,0,7457976243518967062,7457976243518967062,neutral,,[]
7459249111435608855,2025-01-13 04:18:07,alle wahlen sind seit 1956 ungültig,0,0,7457976243518967062,7457976243518967062,neutral,,[]
