id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7457603540707951382,2025-01-08 17:50:53,Wenn sie eine gute Außenministerin gewesen wäre hätte sie es wissen müßen andere Länder andere Sitten dass sollten wir respektieren,12,3,7457601105971940610,7457601105971940610,neutral,,[]
7457609942514680598,2025-01-08 18:15:35, Das ist klar das die grünen sich da wider was einfallen lassen,9,1,7457601105971940610,7457601105971940610,negative,1.0,"['😂', '😂', '😂', '😂']"
7457605328419619606,2025-01-08 17:57:39,"der islamist
dann sind wir muslime alle islamisten",2,0,7457601105971940610,7457601105971940610,neutral,,[]
7458178937294717718,2025-01-10 07:04:26,Keine Altparteien mehr,1,0,7457601105971940610,7457601105971940610,neutral,,[]
7457677517147734806,2025-01-08 22:37:57,gefallen lassen ,1,0,7457601105971940610,7457601105971940610,positive,,"['🤣', '🤣', '🤣', '🤣']"
7457624884340966166,2025-01-08 19:13:33,Es ist ein Zeichen des Respekts gegenüber der Frau ihr als Muslim nicht die Hand zu geben,1,0,7457601105971940610,7457601105971940610,neutral,,[]
7457616116014482198,2025-01-08 18:39:33,Zum Glück war sie nicht in Frankreich Sexuelle Belästigung,1,0,7457601105971940610,7457601105971940610,neutral,,[]
7467559672301962006,2025-02-04 13:46:34,Das war so peinlich die Kleidung allein Melloni in angemessener Kleidung würde überall freundlich mit Bandschlag begrüsst,0,0,7457601105971940610,7457601105971940610,negative,,[]
7462329770501292822,2025-01-21 11:32:01,Bbbbaerbock hat bald fertig ,0,0,7457601105971940610,7457601105971940610,neutral,,"['🥳', '🥳', '🥳', '🥳']"
7458617726493016854,2025-01-11 11:27:13,,0,0,7457601105971940610,7457601105971940610,negative,1.0,"['💚', '💚', '💚']"
7457631218880840470,2025-01-08 19:38:08,So kann man es sich schön reden über den Sprachfehler,0,0,7457601105971940610,7457601105971940610,negative,,[]
7457627953422828310,2025-01-08 19:25:30,,0,0,7457601105971940610,7457601105971940610,negative,,"['🤣', '🤣', '🤔']"
7457626223901950742,2025-01-08 19:18:45,Der hätte gehen sollen ,0,0,7457601105971940610,7457601105971940610,negative,1.0,['😂']
7457618615324836630,2025-01-08 18:49:14,barbock gehört verurteilt für ihre Außenpolitik sie setzt die falschen Bilder ins Ausland und die Welt lacht ich hätte ihr auch den Handschlag verweigert ,0,0,7457601105971940610,7457601105971940610,neutral,1.0,['😂']
7457616664915624726,2025-01-08 18:41:46,Religion ist euch ein Begriff oder Er ist Islamist was denkt ihr welcher Religion er angehört Und ist es vllt in seiner Religion verboten eine andere Frau außer seine eigene anzufassen ,0,0,7457601105971940610,7457601105971940610,neutral,,['🤷🏼\u200d♂️']
7457614347260625686,2025-01-08 18:32:46,Feministische Außenpolitik in einem islamisch geprägten Land Westliche Werte am besten auf der ganzen Welt Ist das nicht respektlos und übergrifflich Die gleiche Gangart wie innerpolitisch,0,0,7457601105971940610,7457601105971940610,neutral,,[]
7457612874526540566,2025-01-08 18:27:00,Warum sagt der Islammist  Das soll strafbar sein Warum wird dir negativ hingestellt Ich würde auch keinen deutschen Politiker die Hand geben,0,0,7457601105971940610,7457601105971940610,negative,,[]
7457606645213020950,2025-01-08 18:02:48,sind abschiebe deals mit den taliban auch feministische außenpolitik,0,0,7457601105971940610,7457601105971940610,neutral,,[]
7457210979962979094,2025-01-07 16:27:37,Habeck begreift nicht Demokratie ist wenn das Volk entscheidet wer regiert Und nicht er oder seine Sekte die nur an der Macht interessiert sind Und grün zerstört das Land in Österreich und D,48,14,7457206721992297750,7457206721992297750,neutral,,[]
7457221554076812034,2025-01-07 17:08:36,habeck4kanzler,32,4,7457206721992297750,7457206721992297750,negative,1.0,"['🌈', '💚', '💚', '🌈']"
7457244692913439510,2025-01-07 18:38:14, Habeck ,29,2,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚', '💪']"
7457207301470077718,2025-01-07 16:13:16,Sauber ,28,0,7457206721992297750,7457206721992297750,positive,0.0,"['🔥', '🔥', '🔥']"
7457271016457454358,2025-01-07 20:20:22,HABECK FOR KANZLER ,24,0,7457206721992297750,7457206721992297750,negative,,"['🥰', '🥰', '🥰', '🥰', '🥰']"
7457381695702041366,2025-01-08 03:32:08,Team Habeck ,15,0,7457206721992297750,7457206721992297750,negative,1.0,"['👍', '👍', '💚', '💚', '💚', '💚']"
7457612352890192662,2025-01-08 18:25:03,Habeck 4 Kanzler ,14,1,7457206721992297750,7457206721992297750,negative,1.0,['💚']
7457230793800008480,2025-01-07 17:44:28,komisch das in so vielen Ländern rechts gewählt wird Wir haben die Bevormundung der EU satt,14,10,7457206721992297750,7457206721992297750,negative,,[]
7457214197605368598,2025-01-07 16:39:55,Er sieht irgendwie fertig ausoder,13,3,7457206721992297750,7457206721992297750,neutral,,[]
7457832283240989462,2025-01-09 08:38:40,"
schrecklich im moment was abgeht",10,0,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚', '💚']"
7457274853148508950,2025-01-07 20:35:20,habeck zerlegt garnix,9,1,7457206721992297750,7457206721992297750,negative,,[]
7457240416523617046,2025-01-07 18:21:44,Der Wahnsinn bricht immer mehr durch,9,0,7457206721992297750,7457206721992297750,negative,1.0,"['😈', '😈', '😈']"
7457213966281835286,2025-01-07 16:39:07,Habeck unser Kanzler ,9,1,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚', '💚', '💚', '💚']"
7457211082512401174,2025-01-07 16:27:47,Um Schaden vom Deutschenvolk noch abzuwenden zu können Sie können es leider nicht,8,4,7457206721992297750,7457206721992297750,neutral,,[]
7457211294165959446,2025-01-07 16:28:42, Da hat Habeck absolut recht,7,0,7457206721992297750,7457206721992297750,neutral,1.0,"['👏', '👏']"
7457720255147655958,2025-01-09 01:24:57, teamrobert,6,0,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚']"
7457234617466094358,2025-01-07 17:59:15,unter dem ist keine Demokratie möglich wie bei CDU und SPD ist doch nur eine schein Demokratie,6,6,7457206721992297750,7457206721992297750,negative,,[]
7457212486397182742,2025-01-07 16:33:23,Das problem Herrn Habecks ist dass er selbst Feind der Demokratie ist weil er wie jede Form der Unterdrückung nir seine Ideologie für richtig erachtet So handeln Despoten,6,13,7457206721992297750,7457206721992297750,neutral,,[]
7457635054417396502,2025-01-08 19:53:04,klare Wortedanke,5,0,7457206721992297750,7457206721992297750,positive,,[]
7457270973281420054,2025-01-07 20:20:12,,5,0,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚', '💚', '💚', '💚', '💚', '💚']"
7457229253126734614,2025-01-07 17:38:22,In Österreich hat der Wählerwille gesiegt Ohne Grüne Die werden wohl ihre Gründe haben,5,0,7457206721992297750,7457206721992297750,negative,,[]
7457211735809491734,2025-01-07 16:30:26,Herr habeck erstmals nachlesen was Demokratie bedeutet bitte,5,2,7457206721992297750,7457206721992297750,neutral,,[]
7457208523124310806,2025-01-07 16:18:06,Fett geworden isser,5,13,7457206721992297750,7457206721992297750,negative,,[]
7457263811692806934,2025-01-07 19:52:29,Als wenn Habeck irgendjemanden zerlegen könnte,4,11,7457206721992297750,7457206721992297750,neutral,,[]
7457216426500490006,2025-01-07 16:48:35,CDU und CSU waren schon immer rechts was redet er denn da,4,1,7457206721992297750,7457206721992297750,negative,,[]
7457210913096155926,2025-01-07 16:27:10,Sie Herr Habeck findet Deutschland zum Kotzen und können mit Deutschland nix anfangen kann Er hötte nie Minister werden dürfen Er ist leider unfähig und Scholz hötte Ihnen sofort Entlassen müssen Um,4,1,7457206721992297750,7457206721992297750,neutral,,[]
7458654938644448002,2025-01-11 13:51:41,Habeck zerlegt nur die deutsche Wirtschaft ,3,1,7457206721992297750,7457206721992297750,neutral,,"['🥺', '🥺', '🥺', '🥺', '🥺', '🥺', '🥺']"
7457550267136115478,2025-01-08 14:24:06,Der Gehört sofort vor Gericht,3,0,7457206721992297750,7457206721992297750,neutral,,[]
7457275091018564374,2025-01-07 20:36:13,,3,0,7457206721992297750,7457206721992297750,negative,1.0,['💚']
7457229574418596630,2025-01-07 17:39:36,,3,0,7457206721992297750,7457206721992297750,negative,,"['🥱', '🥱', '🥱']"
7457213973327495958,2025-01-07 16:39:04,Zickenkrieg ich wusste es die kratzen sich die augen raus,3,0,7457206721992297750,7457206721992297750,negative,1.0,"['😅', '🤣', '😅', '😂']"
7457212263670743841,2025-01-07 16:32:24,,3,0,7457206721992297750,7457206721992297750,negative,,"['👍🏻', '👍🏻', '👍🏻']"
7457207424217416470,2025-01-07 16:13:51,,3,0,7457206721992297750,7457206721992297750,negative,1.0,"['👏', '👏', '👏']"
7476118223755838230,2025-02-27 15:17:14,"Bitte bleib
Unterschreibt die Petition
Wir brauchen Menschen wie Habeck",2,0,7457206721992297750,7457206721992297750,neutral,,[]
7457573678361543446,2025-01-08 15:54:56,unerträglich der typ,2,0,7457206721992297750,7457206721992297750,negative,,[]
7457427936267076374,2025-01-08 06:29:34,,2,0,7457206721992297750,7457206721992297750,negative,1.0,"['💯', '👍', '👍', '👍', '👍', '💚', '💚', '💚', '💚', '💚', '💚']"
7457301729006617376,2025-01-07 22:19:44,um Söder zu zerlegen muss man nicht eiskalt sein geht auch so,2,0,7457206721992297750,7457206721992297750,negative,,[]
7457286942302110486,2025-01-07 21:22:19,Bravo endlich bekommt er mal was gescheites raus  Ich fang an ihn zu mögen ,2,0,7457206721992297750,7457206721992297750,positive,1.0,['👍']
7457278432733840150,2025-01-07 20:49:10,,2,0,7457206721992297750,7457206721992297750,negative,1.0,"['😂', '😂', '😂', '😂', '😂']"
7457239927061201686,2025-01-07 18:19:53, Habeck 4 Kanzler ,2,0,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '💚', '💚', '💚', '💚', '💚', '💚', '💚']"
7461350657204257558,2025-01-18 20:11:58,dér kleine Anzeigenhauptmeister und Ruinator will ernsthaft Kanzler werden ,1,0,7457206721992297750,7457206721992297750,neutral,1.0,"['😂', '😂', '😂']"
7457427133490676502,2025-01-08 06:26:42,Die Grünen sind nicht besser niemals die Grünen Sekte,1,0,7457206721992297750,7457206721992297750,negative,,[]
7457425579736220438,2025-01-08 06:20:47,Ihr Grünen seid zum kotzen,1,0,7457206721992297750,7457206721992297750,negative,,[]
7457323009033257750,2025-01-07 23:42:28,Wenn der das Wort Maulheldentum in den Mund nimmt bekomm ich nenn Lachanfall ,1,0,7457206721992297750,7457206721992297750,neutral,1.0,"['👍', '🤣', '👍', '🤣', '👍', '🤣', '👍', '🤣']"
7457315848434336534,2025-01-07 23:14:48,Die Grünen waren gar nicht dabeisein bester Satz in seinem Geschwafel ,1,0,7457206721992297750,7457206721992297750,neutral,1.0,"['😂', '😂']"
7457309414707692310,2025-01-07 22:49:45,,1,0,7457206721992297750,7457206721992297750,negative,1.0,"['🤣', '😂']"
7457244747256660759,2025-01-07 18:38:34,oh ja Kinderbuch Autor hat alles zerlegt die Wirtschaft das Stromnetz die Bauern die Ukraine usw,1,0,7457206721992297750,7457206721992297750,negative,1.0,"['🤡', '😂', '😉']"
7457235701001011990,2025-01-07 18:03:21,Mei er scho wieder Schämt sich einfach für nix,1,3,7457206721992297750,7457206721992297750,negative,,[]
7457233416115766038,2025-01-07 17:54:27,,1,0,7457206721992297750,7457206721992297750,negative,1.0,"['👍', '👍', '👍', '👍', '👍', '👍']"
7457223272989475617,2025-01-07 17:15:11,Maulheldentum da könnte es eine Anzeige geben,1,1,7457206721992297750,7457206721992297750,positive,,[]
7457216130316567318,2025-01-07 16:47:34,Aber sich aufs Tor projizieren lassen,1,0,7457206721992297750,7457206721992297750,neutral,,[]
7457214412936872726,2025-01-07 16:40:48,echt die grünen wahren garnicht dabei dan haben die Österreicher uns wohl was voraus Söder als  Maulhelden zu bezeichnen sagt schon einiges über in aus gehe mal davon aus das er über die Abfuhr,1,1,7457206721992297750,7457206721992297750,negative,,[]
7457213184136774422,2025-01-07 16:36:02,Die GRÜNER waren nicht dabei schöne Aussage,1,0,7457206721992297750,7457206721992297750,neutral,,"['🤣', '🤣', '🤣']"
7478981663754634006,2025-03-07 08:28:56,,0,0,7457206721992297750,7457206721992297750,negative,1.0,"['💚', '💚', '👌', '👌', '💚', '💚', '💪', '💪', '💚', '💚']"
7474714626501624598,2025-02-23 20:30:48,Rooooooooooobääääääärrrrrrttttttt,0,0,7457206721992297750,7457206721992297750,positive,,[]
7473734685563077398,2025-02-21 05:09:16,arschloch bleibt arschloch,0,0,7457206721992297750,7457206721992297750,negative,,[]
7472860923305755414,2025-02-18 20:37:28,Sie sind ein wirklich guter Märchenonkel,0,0,7457206721992297750,7457206721992297750,neutral,,[]
